artist,album,album_num,track_title,track_n,line,lyric,top_10_song
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,45,eh  eh eh  eh eh,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,46,there nothing else i can say,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,47,eh eh  eh eh,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,48,i wish he never looked at me that way,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,49,eh eh  hey eh ey  ooh  yeah ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,50,there nothing else i can say  eh eh ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,51,eh eh  eh eh   eh eh  eh eh ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,52,i wish he never looked at me that way  eh eh ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,53,eh eh  eh eh   eh eh  eh eh ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,54,there nothing else i can say  eh eh ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,55,eh eh  eh eh   eh eh  eh eh ,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,56,cherry,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,57,cherry,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,58,boomboom,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,59,eh eh  hey,0
Lady Gaga,The Fame,1,"Eh, Eh (Nothing Else I Can Say)",5,60,oh yeah  all i can say is  eh eh ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,1,beautiful  dirty  dirty rich,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,2,rich  dirty  dirty,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,3,beautiful  dirty rich,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,4,dirty  dirty rich,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,5,dirty  dirty rich  beautiful,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,6,beautiful and dirty,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,7,dirty rich,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,8,rich  dirty,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,9,we got a redlight,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,10,pornographic dance fight,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,11,systematic  honey,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,12,but we got no money,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,13,our hair is perfect while we are all getting shit wrecked,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,14,it automatic  honey,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,15,but we got no money,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,16,daddy  i am so sorry,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,17,i am so s s sorry  yeah,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,18,we just like to party,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,19,like to p p party  yeah,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,20,bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,21,we are beautiful and dirty rich  dirty  dirty rich  dirty  dirty rich  beautiful ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,22,bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,23,we are beautiful and dirty rich  beautiful and dirty  dirty rich  rich  bang  bang ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,24,we live a cute life,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,25,sound fanatic,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,26,pants tighter than plastic  honey,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,27,but we got no money,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,28,we do the dance right,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,29,we have got it made like ice cream topped with honey,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,30,but we got no money,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,31,daddy  i am so sorry,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,32,i am so s s sorry  yeah,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,33,we just like to party,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,34,like to p p party  yeah,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,35,bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,36,we are beautiful and dirty rich  dirty  dirty rich  dirty  dirty rich  beautiful ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,37,bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,38,we are beautiful and dirty rich  beautiful and dirty  dirty rich  rich  bang  bang ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,39,a bang  bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,40,bang  bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,41,beautiful,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,42,dirty rich,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,43,a bang  bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,44,bang  bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,45,beautiful,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,46,dirty rich,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,47,bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,48,we are beautiful and dirty rich  dirty  dirty rich  dirty  dirty rich  beautiful ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,49,bang  bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,50,we are beautiful and dirty rich  beautiful and dirty  dirty rich  rich  bang  bang ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,51,bang bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,52, dirty  dirty rich  dirty  dirty rich  beautiful ,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,53,bang bang,0
Lady Gaga,The Fame,1,"Beautiful, Dirty, Rich",6,54, beautiful and dirty  dirty rich  rich  bang  bang ,0
Lady Gaga,The Fame,1,The Fame,7,1,i can not help myself,0
Lady Gaga,The Fame,1,The Fame,7,2,i am addicted to a life of material,0
Lady Gaga,The Fame,1,The Fame,7,3,it some kind of joke,0
Lady Gaga,The Fame,1,The Fame,7,4,i am obsessively opposed to the typical,0
Lady Gaga,The Fame,1,The Fame,7,5,all we care about is runway models  cadillacs and liquor bottles,0
Lady Gaga,The Fame,1,The Fame,7,6,give me something  i wanna be retro glamour,0
Lady Gaga,The Fame,1,The Fame,7,7,hollywood  yes  we live for the   ,0
Lady Gaga,The Fame,1,The Fame,7,8,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,9,doin  it for the fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,10, cause we wanna live the life of the rich and famous,0
Lady Gaga,The Fame,1,The Fame,7,11,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,12,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,0
Lady Gaga,The Fame,1,The Fame,7,13,fame  fame  baby,0
Lady Gaga,The Fame,1,The Fame,7,14,the fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,15,we live for the fame  fame  baby,0
Lady Gaga,The Fame,1,The Fame,7,16,the fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,17,is not it a shame  shame  baby ,0
Lady Gaga,The Fame,1,The Fame,7,18,a shame  shame,0
Lady Gaga,The Fame,1,The Fame,7,19,in it for the fame  fame  baby,0
Lady Gaga,The Fame,1,The Fame,7,20,the fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,21,i can see myself in the movies  with my picture in city lights,0
Lady Gaga,The Fame,1,The Fame,7,22,photograph my mind,0
Lady Gaga,The Fame,1,The Fame,7,23,and whatever else you would like to shoot  you decide,0
Lady Gaga,The Fame,1,The Fame,7,24,all we care about is pornographic girls on film and body plastic,0
Lady Gaga,The Fame,1,The Fame,7,25,give me something,0
Lady Gaga,The Fame,1,The Fame,7,26,i wanna see television  and hot blondes in odd positions,0
Lady Gaga,The Fame,1,The Fame,7,27,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,28,doin  it for the fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,29, cause we wanna live the life of the rich and famous,0
Lady Gaga,The Fame,1,The Fame,7,30,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,31,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,0
Lady Gaga,The Fame,1,The Fame,7,32,fame  fame  baby,0
Lady Gaga,The Fame,1,The Fame,7,33,the fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,34,we live for the fame  fame  baby,0
Lady Gaga,The Fame,1,The Fame,7,35,the fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,36,is not it a shame  shame  baby ,0
Lady Gaga,The Fame,1,The Fame,7,37,a shame  shame,0
Lady Gaga,The Fame,1,The Fame,7,38,in it for the fame  fame  baby,0
Lady Gaga,The Fame,1,The Fame,7,39,the fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,40,do not ask me how or why  but i am gonna make it happen this time,0
Lady Gaga,The Fame,1,The Fame,7,41,my teenage dream tonight,0
Lady Gaga,The Fame,1,The Fame,7,42,yeah  i am gonna make it happen this time,0
Lady Gaga,The Fame,1,The Fame,7,43,fame  fame,0
Lady Gaga,The Fame,1,The Fame,7,44,doin  it for the fame,0
Lady Gaga,The Fame,1,The Fame,7,45, cause we wanna live the life of the rich and famous,0
Lady Gaga,The Fame,1,The Fame,7,46,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,47,doin  it for the fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,48, cause we wanna live the life of the rich and famous,0
Lady Gaga,The Fame,1,The Fame,7,49,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,50,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,0
Lady Gaga,The Fame,1,The Fame,7,51,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,52,doin  it for the fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,53, cause we wanna live the life of the rich and famous,0
Lady Gaga,The Fame,1,The Fame,7,54,fame  fame ,0
Lady Gaga,The Fame,1,The Fame,7,55,doin  it for the fame  fame  cause we got a taste for champagne and endless fortune,0
Lady Gaga,The Fame,1,Money Honey,8,1,that m o n e why so sexy  i   ,0
Lady Gaga,The Fame,1,Money Honey,8,2,damn  i love the jag  the jet  and the mansion  oh  yeah ,0
Lady Gaga,The Fame,1,Money Honey,8,3,and i enjoy the gifts and trips to the islands  oh  yeah ,0
Lady Gaga,The Fame,1,Money Honey,8,4,it good to live expensive  you know it,0
Lady Gaga,The Fame,1,Money Honey,8,5,but my knees get weak,0
Lady Gaga,The Fame,1,Money Honey,8,6,intensive   ,0
Lady Gaga,The Fame,1,Money Honey,8,7,when you give me k kisses  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,8,when i am your lover and your mistress  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,9,when you touch me  it so delicious  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,10,baby  when you tear me to pieces  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,11,that m o n e why so sexy  i   ,0
Lady Gaga,The Fame,1,Money Honey,8,12,damn  i would love a boat by the beach on the west coast  oh  yeah ,0
Lady Gaga,The Fame,1,Money Honey,8,13,and i would enjoy some fine champagne while my girls toast  oh  yeah ,0
Lady Gaga,The Fame,1,Money Honey,8,14,it good to live expensive  you know it,0
Lady Gaga,The Fame,1,Money Honey,8,15,but my knees get weak,0
Lady Gaga,The Fame,1,Money Honey,8,16,intensive   ,0
Lady Gaga,The Fame,1,Money Honey,8,17,when you give me k kisses  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,18,when i am your lover and your mistress  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,19,when you touch me  it so delicious  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,20,baby  when you tear me to pieces  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,21,you know i  preciate the finer things,0
Lady Gaga,The Fame,1,Money Honey,8,22,but it not what makes me happiest  baby,0
Lady Gaga,The Fame,1,Money Honey,8,23, i can do without it  babe ,0
Lady Gaga,The Fame,1,Money Honey,8,24,your tender loving more than i can handle,0
Lady Gaga,The Fame,1,Money Honey,8,25,never burn out this candle baby  baby,0
Lady Gaga,The Fame,1,Money Honey,8,26,k k k k kisses  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,27,when i am your lover and your mistress  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,28,when you touch me  it so delicious  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,29,baby  when you tear me to pieces  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,30,when you give me k kisses  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,31,when i am your lover and your mistress  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,32,when you touch me  it so delicious  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,33,baby  when you tear me to pieces  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,34,when you give me k kisses  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,35,when i am your lover and your mistress  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,36,when you touch me  it so delicious  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,37,baby  when you tear me to pieces  that money  honey ,0
Lady Gaga,The Fame,1,Money Honey,8,38,that m o n e why so sexy  i   ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,1,groove  slam  work it back,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,2,filter that,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,3,baby  bump that track,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,4,groove  slam  work it back,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,5,filter that,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,6,baby  bump that track,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,7,groove  slam  work it back,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,8,space cowboy just play that track,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,9,gaga in the room,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,10,so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,11,cherry cherry cherry,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,12,cherry,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,13,boomboom,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,14,rollin  up to the club on the weekend,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,15,styling out to the beat that you are freakin fantasize  i am the track that you are tweakin ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,16,blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,17,put your hands on my waist  pull the fader,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,18,run it back with original flavor,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,19,queue me up  i am the 12 on your table,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,20,i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,21,i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,22,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,23, i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,24,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,25,i am so  starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,26,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,27,i am so  starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,28,baby   cause you blow my heart up ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,29,baby  now that we are alone  got a request,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,30,would you make me number one on your playlist ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,31,got your dre headphones with the left side on,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,32,wanna scratch me back and forth back and forth  uh huh,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,33,put your hands on my waist  pull the fader,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,34,run it back with original flavor,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,35,get the breakdown first,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,36,up until the chorus to the verse,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,37,re ke re ke reverse,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,38,i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,39,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,40, i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,41,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,42,i am so  starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,43,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,44,i am so  starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,45,baby   cause you blow my heart up ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,46,hey  lil mamma  like really  really is that him ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,47,i done seen you before,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,48,what you got on them big rims ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,49,enter that cash flow,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,50,i am like  baby  you do not trip,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,51,so shawty  say hand over your signature right here,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,52,like adjust the dotted line  and i am supposed to sign,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,53,how she at it  a fanatic and i think it goin  down,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,54,she so starstruck  the gal all stuck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,55,i shoulda had an overdose  too many starbucks,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,56,ai not never seen a balla  paper that stack taller,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,57,stunners who let the top back on the chevy impala,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,58,hummers and all that  fully loaded with two spoilers,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,59,what did you call that when you showed up with two dollars ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,60,but that another chapter  son of a bachelor,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,61,all on me  just spotted a baby actor,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,62,complete swagger  there go the dagger,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,63,got what she wants  shawty happily ever after,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,64,i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,65,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,66, i am so starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,67,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,68,i am so  starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,69,baby   cause you blow my heart up,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,70,i am so  starstruck,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,71,baby   cause you blow my heart up ,0
Lady Gaga,The Fame,1,Starstruck (Ft. Flo Rida & Space Cowboy),9,72,groove  slam  work it back,0
